time,x,y,z
1572434341277,1.4523773000000002,-0.5581665,-2.5632172000000004
1572434341277,16.62204,-4.848572,-16.492691
1572434341499,4.095581,-31.654053,1.8660431
1572434341499,-5.9121857,-35.55661,-1.4858398000000002
1572434341499,5.1681824,-10.518051,-14.395370499999999
1572434341499,2.2711945,0.8352661,10.327164
1572434341499,1.2799988000000002,1.4769135,0.5779724
1572434341499,-0.29060364,-7.6258545,0.5683899
1572434341499,-2.7757874,-16.058228,4.5715027
1572434341499,2.7308807,-16.723816,0.099121094
1572434341499,4.8521423,-10.996887,-1.5768127
1572434341499,2.7021484,-7.463042999999999,1.5787506000000002
1572434341817,1.1555023000000002,-6.4479065,-0.039733887
1572434341818,-0.37200928,-7.051239,-0.23127747
1572434341818,-1.4924927,-8.693665,0.27151490000000006
1572434341818,-2.0766754,-10.101455999999999,0.38642883
1572434341818,-1.6696625,-10.925064,0.7838745
1572434341818,-0.77423096,-11.135742,0.6880951
1572434341818,0.5473633000000001,-10.800568,0.62106323
1572434341818,1.6151886,-9.340103,1.2962341
1572434341819,1.7588348000000003,-7.2427826,1.1860962
1572434341819,1.8929137999999999,-6.3808594,0.23799133
1572434342042,1.8641815,-7.209258999999999,-0.26478577
1572434342043,0.8346709999999999,-8.77507,0.060821533
1572434342043,-0.506073,-9.972168,0.7024689000000001
1572434342043,-1.4206696,-10.225952000000001,1.0568084999999998
1572434342043,-1.8899231,-9.19165,1.0137177
1572434342043,-2.1963806,-8.119049,0.6737366
1572434342043,-2.4262238,-8.382416000000001,0.7264099
1572434342043,-3.1588592999999996,-9.641769,1.0328674
1572434342043,-2.9864655,-10.565933,1.1142731000000001
1572434342043,-1.4972839,-10.800568,0.95625305
1572434342043,0.4707489,-11.183639999999999,0.21884155
1572434342043,2.9463654,-11.451782000000001,-1.3182373
1572434342043,6.1210785,-11.504456,-4.0667877
1572434342043,8.620621,-12.361588000000001,-4.7658844
1572434342043,8.687653,-16.398209,-2.3238068
1572434342043,8.318954,-16.728607,-3.3916168
1572434342043,6.0348816,-12.270599,-2.6111145000000002
1572434342043,3.2719727,-12.035965,0.7168274
1572434342044,0.8346709999999999,-14.238632,2.8668213
1572434342263,-1.4685516,-16.886627,4.7342987
1572434342264,-3.8435974,-19.151535,8.881058
1572434342264,-4.0303497,-16.829163,11.078934
1572434342264,-1.3823546999999998,-11.628952,9.063019
1572434342264,-1.7366943,-8.334534,6.1516724
1572434342264,-2.3065186,-7.419952400000001,3.5707245000000003
1572434342264,-2.024002,-7.860473599999999,2.3401031000000003
1572434342264,-2.1868133999999997,-8.621841,1.5308685
1572434342264,-1.5978393999999998,-8.47818,0.84132385
1572434342266,-1.0998383,-7.419952400000001,0.42474365
1572434342481,-2.3591919999999997,-7.089554,1.0998993000000001
1572434342481,-4.518753,-8.023285000000001,1.8325348000000001
1572434342481,-5.9121857,-8.755905,1.8564758000000001
1572434342481,-5.624878,-8.305800999999999,1.6984558
1572434342481,-4.3990480000000005,-6.8405457,1.3584747
1572434342481,-3.9728851,-5.820617700000001,1.0376587
1572434342481,-4.054291,-5.763153,1.0615997
1572434342481,-4.0255585,-6.467056299999999,1.1908875
1572434342481,-4.470871,-8.138214,0.8796386999999999
1572434342483,-3.766983,-10.604233,-4.3971862999999995
1572434342706,6.3030243,-16.618470000000002,-25.169280999999998
1572434342706,4.7851105,-16.450882,-3.5256958
1572434342706,5.211273,-12.624939,4.0735016
1572434342706,4.1721954,-8.243546,0.6737366
1572434342706,-0.0894928,-4.336212000000001,-0.17381287
1572434342706,-1.114212,-4.8629456,0.4295349
1572434342706,-1.703186,-10.977737,0.75035095
1572434342706,-4.0973816,-21.742065,0.32418823
1572434342706,-4.667206,-24.15541,2.1772918999999997
1572434342708,-2.8476105,-11.944992,2.723175
1572434342925,-1.2626495,-4.604369999999999,1.5260773
1572434342925,-0.68803406,-2.7799834999999997,1.2052459999999998
1572434342925,-1.0040741,-3.1965790000000003,1.1621552
1572434342925,-1.8851318,-6.2755127,1.7702789
1572434342925,-2.6943817,-10.546768,3.0966644
1572434342925,-2.8907013,-13.438965,4.145324700000001
1572434342925,-1.9090729,-12.620148,4.609802200000001
1572434342925,-1.5595245,-9.70401,4.1788483
1572434342925,-1.6313476999999998,-7.8509063999999995,2.723175
1572434342926,-1.526001,-7.008147999999999,1.9426575000000001
1572434342926,-2.6033936,-7.573181,0.65937805
1572434342926,-4.9114075,-10.254684,-4.0907288
1572434342926,-5.629669,-11.672042999999999,-5.9151
1572434342926,-3.1253357000000004,-10.053574000000001,0.616272
1572434343145,0.087677,-8.650574,5.744659400000001
1572434343145,-0.1182251,-8.583527,5.4334106
1572434343145,-2.9816895,-8.961807,1.3345337
1572434343145,-4.451721,-9.632187,0.09434509
1572434343145,-4.375107,-10.37439,1.2387695
1572434343147,-3.7861328000000003,-11.121383999999999,0.8939971999999999
1572434343147,-1.6169891,-11.921051,-0.16902160000000002
1572434343147,1.2991486,-11.695999,-0.45153809999999994
1572434343147,2.625534,-11.073502000000001,-0.2887268
1572434343147,3.2001494999999998,-10.896332000000001,0.07518005
1572434343368,3.961502,-12.672821,0.9897766
1572434343368,4.7946777,-15.694304999999998,1.8038025000000002
1572434343368,4.588775599999999,-14.367920000000002,0.4008026
1572434343368,1.4332274999999999,-12.749435,-0.58561707
1572434343369,0.18345642,-13.668807999999999,-1.9167938000000002
1572434343370,0.5665283,-12.079071,-2.419571
1572434343370,0.8777771000000001,-11.169266,-0.79151917
1572434343371,-0.5539550999999999,-12.605789,1.3201752
1572434343371,-2.675232,-14.205109,3.3073578
1572434343371,-4.035125700000001,-14.511566,5.07428
1572434343587,-4.0111847,-13.865143,6.3144836
1572434343587,-3.8914795,-13.596985,6.1851959999999995
1572434343587,-4.0447083,-12.62973,1.2052459999999998
1572434343587,2.261612,-12.246658,-9.836807
1572434343587,3.0421294999999997,-11.9785,-3.0372772
1572434343589,0.20739746,-11.930617999999999,2.4885406000000003
1572434343589,-0.9849243000000001,-10.460587,1.5452270000000001
1572434343589,-2.7518463,-8.262711,1.6170502
1572434343589,-3.8723297,-7.621063,0.45825195
1572434343589,-3.7238922,-7.204467999999999,-0.0014343262
1572434343810,-3.4461517,-6.0648346,-0.044525145999999995
1572434343810,-3.2594147,-4.973068,-0.054107666
1572434343810,-2.6464996,-3.8765259,-0.4611206
1572434343810,-1.1429291000000001,-3.4503632000000004,-1.0644531000000002
1572434343811,-0.44862366,-3.330658,-1.2559966999999999
1572434343812,-0.1517334,-2.8374481,-0.5042114000000001
1572434343812,0.030227661,-1.9468078999999998,-0.06367493
1572434343812,1.2081757,-2.4112701000000003,0.046463013
1572434343813,2.7787627999999995,-2.6267548,0.8126068000000001
1572434343813,2.1802216,-2.5932312,0.5540314000000001
1572434343813,3.372528,-3.1869965000000002,-1.8928528000000002
1572434343813,17.833510999999998,-12.021606,-12.355514999999999
1572434343813,-0.017654418999999998,-31.970093,0.35292053
1572434343813,-1.8851318,-27.785034000000003,-3.0085450000000002
1572434344044,1.9072723000000003,-8.248337,-3.0564270000000002
1572434344047,1.1842346000000001,-2.0234221999999997,5.126953
1572434344047,-0.27622986,-3.0433502,0.28108215
1572434344047,-2.4597472999999996,-10.302567,-2.2854919999999996
1572434344047,-3.1349182,-15.737411499999999,3.585083
1572434344047,0.1451416,-16.182724,3.4845276
1572434344047,2.232895,-12.031174,0.616272
1572434344047,1.0693053999999997,-8.741547,1.4686127
1572434344047,-0.37200928,-8.133422999999999,2.2156067000000004
1572434344047,-0.70240784,-7.6258545,1.3201752
1572434344250,-0.92266846,-7.257141000000001,-0.06367493
1572434344251,-1.7462769,-7.7072449999999995,-0.4228058
1572434344251,-2.2586365,-8.650574,0.41516113
1572434344251,-2.0048523,-9.435867,0.83654785
1572434344251,-0.9944915999999999,-9.450225999999999,0.31460570000000004
1572434344251,0.11640930000000001,-8.861252,0.0033569335999999996
1572434344251,0.9208679,-8.39679,0.11349487
1572434344251,1.9407959,-8.420731,0.051239014000000006
1572434344251,3.5257568,-8.923508,0.06561279
1572434344251,4.895248400000001,-9.814148,-0.43717957
1572434344470,5.388443,-10.767044,-0.93037415
1572434344472,3.8178558,-10.302567,0.07997131
1572434344472,1.2129517,-9.502899000000001,0.7264099
1572434344472,-0.89393616,-9.359253,0.9658356
1572434344473,-2.1197662,-9.86203,1.5835266000000001
1572434344473,-2.7422638,-10.067932,1.3249663999999999
1572434344473,-2.8715515,-10.091873,0.185318
1572434344473,-1.7462769,-10.221161,0.14701843
1572434344473,0.04458618,-10.589874,1.6553650000000002
1572434344473,0.9256591999999999,-10.905899,2.6800842
1572434344702,0.676651,-11.523605,2.5029144
1572434344704,-0.05117798,-13.640091,1.253128
1572434344704,0.63835144,-16.877045000000003,-0.5904083000000001
1572434344704,1.8162994,-17.121246,-2.3860474
1572434344704,0.28401184,-14.894638,-4.861664
1572434344704,-1.2482758,-14.822815,-8.041153
1572434344704,-0.59706116,-13.841202,-6.963760400000001
1572434344704,-0.42945862,-11.877945,-3.9662322999999997
1572434344704,-0.10864258,-10.264252,-1.4858398000000002
1572434344704,0.1451416,-8.578735,4.0974426
1572434344705,-0.45339966,-9.277847,6.1564635999999995
1572434344706,-2.3352508999999997,-11.470932000000001,3.312149
1572434344706,-1.9952698,-11.379959,2.948227
1572434344706,0.0541687,-10.029633,0.88442993
1572434344922,2.941574,-10.015259,-6.235931400000001
1572434344923,1.5625153,-10.163696,-3.985382
1572434344923,-0.9609833000000001,-9.12941,0.9945526
1572434344923,-0.87957764,-8.195663,2.0049133
1572434344923,-0.89393616,-7.3337555,0.20446777
1572434344923,-3.0487213,-6.7016907,-0.4228058
1572434344923,-4.298492400000001,-6.926742599999999,-0.42759705
1572434344926,-2.1724396,-6.7447815,-1.5241394
1572434344926,-0.25708008,-6.32341,-1.9886169999999999
