x_mean,y_mean,z_mean,mag_mean,x_std,y_std,z_std,mag_std,x_mad,y_mad,z_mad,mag_mad,name
5.607915750104219,-8.7532000192,0.22813976891200013,11.156357426391132,4.030617664528174,3.0852452218453315,2.804523261982936,4.149613382391769,2.9008107175016176,2.2801375923328004,2.1112131572115187,3.0032516171254864,climbing
5.616161494344003,-8.560361505199996,0.19515740895199996,10.831050093687425,3.7895723251222844,2.787804530763101,2.593394877400049,4.044242669381271,2.74393519755104,2.0017341115487985,1.8769671206266878,2.871570215328602,climbing
5.317633018168798,-8.983569970400001,0.29971729023599997,11.235683976548072,4.332674818481649,3.3854663787233945,2.5823990811084583,4.434441700877475,3.3549779671382067,2.487837005100801,2.043033757107009,3.1705049038088924,climbing
5.501125366999998,-8.6767388488,0.1614567900608,10.81006094176979,3.2856934968286846,2.9599451176302174,2.290391215036638,3.670757811810926,2.421592597304,1.9951843674751992,1.5212556051348232,2.5160134968007752,climbing
3.5663318465439975,-6.031164893723999,3.3715357155960004,11.783593978824344,6.303607715933073,5.851907899757488,6.0209603593943575,5.614736933753818,3.9248620160071677,4.789409703082659,4.734530168719489,3.9746636644752424,climbing
-0.7581738149120001,-2.8552678146839994,5.787412347040001,10.25640909552581,4.308359221296232,5.5755663233126596,5.0397916741069295,3.4384726071096647,3.190769040588291,4.898482901830499,4.219534016209922,2.4100164461205633,climbing
-2.1243560261840018,-10.098810363999993,-0.042364625871999934,10.994105160801567,2.626879425798594,3.1065761411082415,2.9184228292738736,3.2620697113959842,2.0650255534728306,2.376426617887998,1.9130786154145272,2.5771244727393494,climbing
4.455895027068004,-7.169644397140005,0.866008796466401,10.894529265654047,5.089749765939587,4.8121877853070245,4.733255559243834,4.9595301033355295,3.7060501251967044,3.610718940414242,3.4330788821213005,3.4814545997603776,climbing
4.979677369848,-9.2184699604,0.15022314293199998,11.395958594113626,4.067609053251888,3.3109221782208293,3.331568421337751,4.2963325013110385,3.104863553492544,2.4276806403135986,2.349510229496896,3.265498228641282,climbing
4.673458363835993,-9.274408316400006,0.48171466778079997,11.260702290859241,4.316463747928703,3.809309891329011,2.614544130138751,4.603028906196799,3.2626595669739484,2.6146059436928013,1.9019895725924614,3.2731365289172887,climbing
4.706317079915998,-9.180488515599997,0.5388406965719997,11.303443591690852,4.435918375934483,3.776630866641848,3.0899024834163953,4.728275279024184,3.2592787106245114,2.6745247788960005,2.3284651280222404,3.3939817458738566,climbing
4.568497928644219,-9.383823407999996,0.16597680658799988,11.293484283892655,4.213526876300077,3.928035336690314,2.8273620274989892,4.744962822585916,3.1549112326263153,2.8081994335999996,2.139227524297664,3.538779256162431,climbing
0.24632147373,1.16580518028,8.772261127383999,10.142932966774094,2.9194925992038407,3.439325333650623,3.2570480136664623,2.5210293496660787,1.6879623380420798,1.9707838709993586,2.197624304387136,1.7322129403410365,climbing
1.1942823323639984,-6.338307595779997,1.6395961319480001,10.455288917211112,4.411177373275801,6.765096640923751,5.331129759163279,5.325456184494684,3.2042414998746582,5.236756909256318,3.9931155678525134,3.474683526788289,climbing
-0.0490348582240001,-9.942536269916,0.15904083770000016,11.024725199713503,3.5550137056446367,5.6247876570073005,3.646792125629982,5.90098264486596,2.3665043382201603,3.6533506147213104,2.211754104366401,3.8862667222990375,climbing
0.12250470002799996,-9.956077713714796,0.005199579679200026,11.07548753691489,3.7572773992926045,5.6382293051913175,3.3505468755327654,5.788828174430814,2.50876069389491,3.6860576971240713,2.2642195984752247,3.8759711126276293,climbing
0.2746807822040002,-9.897314574712002,0.279153747148,11.025238118165063,3.7728072557347097,5.87501573061624,3.1740864421467947,5.940108286091749,2.298525170575744,3.6316579396787847,2.187548934393951,3.7268701024261106,climbing
0.04543054744400011,-9.829587159857997,0.31228894150240005,11.000515279146004,3.7560990149481497,5.685279313221038,3.4117438707091994,5.803633214563379,2.4508193086083834,3.644584920767232,2.1205376753051004,3.805568318190569,climbing
-1.738193184872,-7.8954841848988035,2.121298526292001,11.427668431130295,5.014927080300412,6.869981801574388,4.538198585188314,5.653828370413551,3.5717287596859504,5.070168585622012,3.30580238494573,4.053249424056664,climbing
-3.625951362787999,-10.044443191599997,-0.343781123744,11.444332650491859,3.0948033453771435,3.0396277313977245,3.5608580220575927,3.822710734263606,2.3552818886166085,2.3588708941952,2.373293097565952,2.917665994817534,climbing
-2.8281618001719986,-9.746480832399994,-0.11054125702399994,10.927575291754922,3.015841899331612,3.3376490061406803,3.2431413189070954,3.7788862792855524,2.192532890227999,2.508277054192,2.118890531577856,2.94962439231976,climbing
-2.854913331396001,-10.250620015200004,-0.25065838737600005,11.349541587874024,2.9213256449107563,3.0943617863048303,3.3111210693589754,3.672447937426369,2.1474528841481586,2.3228784978943993,2.0079362988798737,2.7340572488241417,climbing
-1.7918707911719998,-8.051338431732002,1.6073494374559996,10.622055974715584,3.371367980037609,4.453457973500757,4.385732796511061,2.838114873497718,2.730811598216127,3.3201998881061745,3.5424437068351997,2.161109390730405,climbing
5.669471672760003,-6.0753166420171985,0.18031505873600084,11.41524499193796,5.491252867700208,5.583906771393676,4.517297803963166,4.502338702004867,4.327046805786234,4.1483232413239115,3.1755511108024344,3.3189973974222737,climbing
5.9706757818439975,-8.488238365679996,-0.27486266745599996,11.311912588541999,4.833736723611603,3.7642744721976964,3.0606841343615154,5.1610890735743835,3.5119972932890535,2.5776110869779183,2.278472240702591,3.7756260607134013,climbing
5.855802050831999,-8.83506286479999,-0.06601177552000007,11.470578833819722,4.498695529380309,3.369534864337201,3.301857767447134,4.816225762615329,3.2830387400545256,2.3924203961599972,2.262491310120321,3.3871728228703373,climbing
5.479672415867997,-8.586324100799999,0.045864740532399945,10.80795423238467,4.129359313432871,3.7961601353818564,2.368293603958078,4.894978363141631,2.939764070759486,2.6195290177471997,1.7950569660495266,3.413261700165526,climbing
5.748024602600003,-8.798565684799994,0.04790448550400004,11.396134482335523,4.710907369755457,3.737568128080666,2.7664995740612484,4.93179178800009,3.614146895644801,2.693287588767998,1.995660607047808,3.758754747856011,climbing
2.0800497368599995,-1.8694296835599977,6.5307232829599995,10.892099348505475,4.25735098870207,5.806669721722597,5.627235100887199,3.8817983901731687,2.903689405586401,4.7830997865216,4.5767172408569605,2.7794473146471317,climbing
3.699267624696,-9.493487477199997,-0.3050870963100001,10.922311720991885,3.994453076327836,3.5947916513721365,2.2927048154414877,4.322028345141034,2.8301547980115833,2.5721234462399973,1.7393007528557602,3.201880825606485,climbing
3.132464294336004,-9.741249157360006,0.4159599010360001,11.217183977519758,3.6318601788593035,4.562917220124943,3.1227023032054295,4.767581916306503,2.757147090131203,3.066968710112002,2.175451555810848,3.3118572721280626,climbing
4.271874627588001,-9.322857621879999,0.17862774671599996,10.980967954225248,3.5522293296376986,4.27522274532436,2.8252155211497123,4.840532553862191,2.447158990674529,2.7230869014211194,1.9039080721592632,3.0923802630258947,climbing
3.8873560784640007,-9.320645006399996,0.25932202348600003,10.575700988806117,3.165206667201552,3.4875122624171166,2.0131286665318675,4.049986777921219,2.2442349199119365,2.4072174786751988,1.4943375063393454,2.786526687422988,climbing
3.8865130500319998,-9.510322892399998,0.4569870624535999,10.854889483115832,3.1878861559843745,3.1328694510375006,2.485814433915646,3.746962917517391,2.2686904343764467,2.168393861776,1.7594797424897421,2.681995008888621,climbing
1.34442628254022,-2.6358990850760025,5.844104264848,10.539941631666286,4.241782184482248,6.170346221972928,5.263776870912512,3.9138275208545554,2.401266981116883,5.439677836177983,4.5155543033702354,2.6213590056821756,climbing
2.681096422166002,-5.449522808009196,2.9581473325999994,10.883228754606693,5.111885696049819,6.644521339575387,5.1569607381305005,4.875902398137716,3.6397228155951398,5.154732950039314,4.1909950205984,3.290033071047838,climbing
1.6384368950692008,-9.75471557668,0.3804566067920001,11.25469905680874,4.286891726909826,4.9026148117412,4.4047213063683825,5.745858618511384,3.1868375791840884,3.241132774706562,2.811357151730306,3.8204715511191782,climbing
1.5057601370639992,-9.834509719776003,0.7000545071104001,11.275524995842416,4.688987110694614,5.557181487114544,3.6818967542354573,6.217044552345164,3.249243769638335,3.452449821629953,2.5350790898763527,3.8956110928771137,climbing
1.4487582354543995,-9.811123709119999,0.590284912328,11.10319035150467,4.475487317514519,6.2812417615252025,3.640200106576781,6.932603737426916,3.061106097752845,3.899320686225919,2.210553342622272,4.203314256836176,climbing
0.9981509986663999,-9.937805124920004,0.7084430552399992,11.078239841401118,4.012190303105606,5.179886573439856,3.1974754449715097,5.531118963325737,2.768173137909556,3.320824277073601,2.2037884905081597,3.57391932595769,climbing
2.4869992680160014,-7.51776532282,1.2823236609280013,11.180065224188553,5.7707323869004155,5.973073613626752,4.141756014075077,5.024141268440364,4.585037337425278,4.576545725179999,2.982588383283966,3.9584021743466637,climbing
3.1571649807280004,-9.648604763220003,0.462855711436,11.431445047722667,4.62127855418261,5.408824771767558,4.2053480616922405,6.386397687173321,3.180657622684415,3.592771770472158,2.7110315549057304,4.2199639903745005,climbing
3.1838651740000015,-9.375607832880007,0.51340240162,11.075078057248678,4.621512790352801,5.021872762012144,3.672820313129301,5.967799682103443,2.886847225008002,3.2896106257395203,2.534802014650401,3.840758872978749,climbing
3.2634489864800016,-9.058347938519994,0.6050909418832001,10.523140416828712,4.440625842687362,5.389675024378284,2.622103963570366,6.156756555737288,2.6709410779078424,3.478083281053439,1.8534336473505533,3.8449987351091983,climbing
2.7745720898639994,-9.49045341274,0.6369042928440002,11.056614624897364,4.71119108599057,5.0787337125819265,3.840382323499111,6.210038573079317,3.0035822496277103,3.1939183600907226,2.4956903994209596,3.912110144851868,climbing
2.7147524995680006,-4.662109609636,3.552222283627998,11.765405666527247,6.215435634345557,6.4298494909671025,6.30421301734576,4.756890515220555,4.522518925928316,5.481842388532731,5.011875759179068,3.9782770451964504,climbing
3.5558842693119987,-9.741421638399995,0.061589599552,11.187842527320072,3.7429775383807207,3.9459861304264137,2.8645151491759075,4.482291263722468,2.722558926713345,2.819146660172799,2.064759067666177,3.3032207126261173,climbing
3.8511753556160015,-9.511156790400005,0.3481668085320001,10.850852336507714,3.6337225928648698,3.548971184607711,2.1202756896775714,4.23309362827144,2.688110665462275,2.535427480447999,1.6532225116419517,3.082751333285752,climbing
3.644382921959999,-9.595432308800001,0.22812128557200004,10.979134329133677,3.546422752902473,3.6855958684204286,2.5407426983741237,4.173705347993483,2.572365138607681,2.5164723563711995,1.794281005554784,2.900113066822756,climbing
4.328914438160002,-9.301099489999999,0.3619759468848001,10.930571029994123,3.991164013409443,4.019668454470502,2.240563139734015,4.791057426367866,2.7818062612825605,2.6877317163999996,1.5817468046155132,3.2668700625203226,climbing
1.9247524466520025,-4.554048217538407,4.322369198543998,11.291309447958055,5.286970220957438,6.7367675859672955,5.932550680941326,4.881153597156135,3.5412309372926742,5.9006645100406825,4.844925088539522,3.377324434759928,climbing
-3.748464714079997,-4.277697247616002,4.370568296199997,10.69977881676071,4.429021557520983,6.041276740797551,4.973409645091619,4.190607904693243,3.641080387135998,5.232948242479357,3.8737584657743995,3.065245927947453,climbing
-3.187240051708,-10.370572001999998,-0.401994082624,11.93042023002937,3.6389476762453787,3.4586363605748263,4.030415282901859,4.109018240721077,2.8634612574510063,2.681061674064,2.6005743940040973,3.1315940596462877,climbing
-2.529959051040001,-10.217117907599999,-0.6155431524680002,11.499479420398103,4.005115359987068,3.7760078733044575,3.371215220959417,4.528876230986508,2.94905516216832,2.8122324860512027,2.2877323017325137,3.3197105041747124,climbing
-2.422634708292001,-10.035576900399999,-0.334367427012,11.144701351746292,3.3115438889839455,3.719879018917828,3.1451804520401137,4.137034592487637,2.538896604375328,2.835409030022399,2.056676915555329,3.1347831098645216,climbing
-2.5743631565359997,-10.275958064400001,-0.3087920566840001,11.400992023214148,3.4333644281139697,3.7421401463784925,3.354419800377472,4.394108259541229,2.4905024125777286,2.744280567327998,2.0682601943029444,3.2512750387650624,climbing
-0.0764553158680014,-6.237133240276006,2.6771178601344006,11.284911476103787,6.036046852311447,5.7514670752693435,5.276940816998273,3.969678200455539,3.7269840673272965,4.898257160024129,4.606743364049255,2.8563893303523584,climbing
3.8293232523343974,-8.386649696734795,-0.22399310613599988,10.607181444952802,4.600667537685003,5.231772234928403,3.1654943722758455,5.566428865635645,3.2270922834258573,3.7967637152651985,2.374229923387584,3.9673887118920907,climbing
3.894062014975999,-8.953769434656,0.5664194411551999,10.542491300432035,4.094935166874049,4.601427266487808,2.8137240087595443,5.505168186756046,2.7189315807805445,3.104820739593726,1.9948115853831414,3.5965235003738205,climbing
3.9644517865720004,-9.087882689719997,0.6449494645120001,10.892084963978117,4.301499998865387,4.8273253273597945,3.2765138622714454,5.704951328763257,2.8520617952795217,3.186126138833282,2.2126531553182716,3.8013918934524287,climbing
3.953611094568,-8.784106684912002,0.45915881033599976,10.582888779035425,4.500358055702838,5.166904023324042,3.006328784232859,6.075912254630245,2.9043136598497923,3.308867146922367,1.9775594019806715,3.8293421419277256,climbing
3.776382929696002,-8.902514410259997,0.5256412325200001,10.549096842422164,4.421652755539004,5.112439122029103,2.7669229347367907,5.981834879149755,2.7163285921559077,3.3900745897399984,2.0232861688563215,3.7507921747249,climbing
3.910400213287999,-6.4821671776799965,2.0361718694319992,11.322145341944573,6.181612325278564,6.219329950326088,4.340146280814552,5.359663656457638,4.400605027081342,4.671640680105596,3.252936236321668,3.937550197287612,climbing
1.2003547900280005,-9.771954287580002,-0.002941102964000045,10.950158880968216,3.495463269714581,5.054800703770874,3.609781155142241,5.266260512890501,2.4765293920551352,3.594748085518077,2.4602888229348143,3.7634604161801257,climbing
2.023310003702399,-9.488251241439992,0.16011370803039995,10.630526415076977,3.869220443402882,5.735877641666167,2.8657775627130966,6.094778887402931,2.435006897215795,3.590113435943678,1.9608450204277632,3.7492381808828634,climbing
1.1864117392943998,-10.113596921999992,0.29706250109200016,11.289144967233158,4.120648088786918,5.288324458854635,3.158404547691608,5.582335211925738,3.0066306049352813,3.398891111504001,2.1509226702808624,3.6310660152506826,climbing
1.613365167468,-9.7719540368576,0.24896691799200002,11.117248761239086,4.3605655053777985,5.757909830447308,3.595092647718023,6.289148449248337,2.8909698436255984,3.7654018372064275,2.2628011814650257,4.185561744669717,climbing
3.085318066064,-7.546447858859996,0.7643157430584007,11.983051253762303,6.425700045817199,6.82955938003036,4.315715431492367,5.4506175308283895,4.521541198605818,5.219989966031202,2.999707444634797,4.0604747368513445,climbing
4.070569874768,-9.458446113999996,0.3606254298344001,11.043979452881526,3.548959592837074,3.510978208095413,2.8210361004326225,4.124215403494389,2.669524137980032,2.4558047050080005,2.174254251453549,2.973977548826662,climbing
4.367135314765203,-9.145082643999999,0.1889994467728,10.791102023463095,3.806980425673872,3.545989873787577,2.324685678823524,4.325332560784669,2.8739763374334752,2.495482571647998,1.712100398690471,3.099393604176577,climbing
4.611717095548001,-9.328823793199994,0.3709682604000001,10.977840046296352,3.4389334450091327,3.253770024592931,2.319035893507497,3.957553216206298,2.5262667015177582,2.3912093626751987,1.6685430152608005,2.893065786811111,climbing
3.9970584740360007,-9.541122372400007,0.7488216607000006,11.340289196244164,3.8085935463604397,3.510944158373901,3.3447629919034414,4.111344665540738,2.9200199521789134,2.4283754171424006,2.328349269884001,2.780033156037879,climbing
1.933946345268,-4.962259840180003,4.013727540092,10.737507416917541,4.602276795088061,6.3144571208721985,5.064682280783435,3.9496866014472136,3.2631479183370256,5.32624291707696,4.265755796715362,2.8891227326011646,climbing
-2.8102630586559987,-5.850259940695998,3.865215385004001,11.040138174727337,3.733630556013518,6.150191685453047,6.2398102090985175,5.061434317877724,2.98644330322099,5.016003971927294,5.044351969916938,3.405012840685446,climbing
-3.1801791388800016,-10.112932504799998,-0.4562837543440001,11.386431106242533,3.2976013792976726,3.327201603930269,3.1389123474895366,3.8302788546632485,2.5962412300531197,2.567074383545603,2.0091127317255024,2.9169137708948605,climbing
-1.500977972000001,-7.110662394878575,3.0776076101714285,10.870324788444037,4.177792133507103,5.299990326147744,4.603223285361851,3.2332139601145795,3.3321510112571415,4.2120801917868365,3.9288884339934693,2.4910726956334455,climbing
-4.012599753752,-8.468797713256004,-1.4957906441415996,13.027664773049368,8.216372399309932,13.719437169665236,5.9540869981698075,14.532783318127777,5.541923211818623,10.30977705957382,4.104043741861658,10.107280968521934,jumping
-4.409969546643196,-8.924175027919992,-0.43748645274400016,14.138910584196237,9.278124040222405,16.55749853967232,8.099293922969865,18.022211509009686,6.3536308493483515,12.057796663471361,5.02350615258624,12.668481986098197,jumping
-4.573494119495997,-9.911831433936007,-0.4116672976903997,14.624229281555449,9.072889162804053,19.133892849030627,7.597216088523061,20.27865469446007,5.997032758078528,13.889072389223937,4.4219425944017825,14.158511426048634,jumping
-0.5687988231464001,0.1768563911100008,6.595941403783997,10.705319343174617,4.2381415037929075,7.927723697146066,4.895466541661296,5.809433988678805,2.4615842294828822,5.142714700837201,3.7167868846959355,2.9899221175983244,jumping
-2.182194582079201,0.9293930017599974,6.767056695480001,10.299192288583333,4.482868363919518,5.594526589416762,5.002587799916111,4.641838435744257,2.833199060971885,3.6018115293247996,3.7520140120726397,2.59255364235857,jumping
2.2562481753800014,-7.203131443406002,1.4376509242399993,14.348679772989252,11.134289677493927,13.47923230334459,7.9791283429596955,14.896202859689469,7.247292633947682,8.814265008356399,5.567429894378241,10.846224103035501,jumping
